time_open,time_close,open,high,low,close,market_cap,volume
2013-05-30T00:00:00Z,2013-05-30T23:59:59Z,132.25,132.25,127.0,128.799,1445053940.0,
2013-05-31T00:00:00Z,2013-05-31T23:59:59Z,128.799,129.9,126.4,129.0,1447870200.0,
2013-06-01T00:00:00Z,2013-06-01T23:59:59Z,128.815,129.78,127.199,129.3,1451916165.0,
2013-06-02T00:00:00Z,2013-06-02T23:59:59Z,129.3,129.4,115.05,122.292,1373837499.0,
2013-06-03T00:00:00Z,2013-06-03T23:59:59Z,122.5,122.5,116.0,122.222,1373708057.0,
2013-06-04T00:00:00Z,2013-06-04T23:59:59Z,120.737,123.84,119.1,121.42,1365337545.0,
2013-06-05T00:00:00Z,2013-06-05T23:59:59Z,121.4,123.469,119.899,121.65,1368486468.0,
2013-06-06T00:00:00Z,2013-06-06T23:59:59Z,121.9,123.1,117.25,118.0,1327960200.0,
2013-06-07T00:00:00Z,2013-06-07T23:59:59Z,118.97,119.0,106.42,111.5,1255258637.0,
2013-06-08T00:00:00Z,2013-06-08T23:59:59Z,111.0,111.415,107.3,108.3,1219717920.0,
2013-06-09T00:00:00Z,2013-06-09T23:59:59Z,107.892,108.99,88.5,100.0,1126642500.0,
2013-06-10T00:00:00Z,2013-06-10T23:59:59Z,100.437,110.101,95.002,106.35,1198638945.0,
2013-06-11T00:00:00Z,2013-06-11T23:59:59Z,106.35,109.6,104.0,108.9,1227874725.0,
2013-06-12T00:00:00Z,2013-06-12T23:59:59Z,109.0,111.787,106.734,108.15,1219969852.0,
2013-06-13T00:00:00Z,2013-06-13T23:59:59Z,108.776,110.3,100.53,104.0,1173637400.0,
2013-06-14T00:00:00Z,2013-06-14T23:59:59Z,103.949,104.7,98.0,99.9789,1128709292.0,
2013-06-15T00:00:00Z,2013-06-15T23:59:59Z,100.0,103.7,98.0,99.9881,1129245603.0,
2013-06-16T00:00:00Z,2013-06-16T23:59:59Z,99.8,101.6,98.9466,99.51,1124306271.0,
2013-06-17T00:00:00Z,2013-06-17T23:59:59Z,99.9,102.21,99.0,101.7,1149418485.0,
2013-06-18T00:00:00Z,2013-06-18T23:59:59Z,101.95,111.111,101.033,107.4,1214216070.0,
2013-06-19T00:00:00Z,2013-06-19T23:59:59Z,107.05,110.225,105.755,108.25,1224193837.0,
2013-06-20T00:00:00Z,2013-06-20T23:59:59Z,108.251,114.3,107.5,110.15,1246104920.0,
2013-06-21T00:00:00Z,2013-06-21T23:59:59Z,111.29,114.99,107.685,109.5,1239214237.0,
2013-06-22T00:00:00Z,2013-06-22T23:59:59Z,109.5,109.956,107.514,108.3,1226110327.0,
2013-06-23T00:00:00Z,2013-06-23T23:59:59Z,108.2,108.8,106.234,107.6,1218626490.0,
2013-06-24T00:00:00Z,2013-06-24T23:59:59Z,107.9,108.334,100.98,102.737,1163935725.0,
2013-06-25T00:00:00Z,2013-06-25T23:59:59Z,102.09,106.47,101.01,103.95,1178086140.0,
2013-06-26T00:00:00Z,2013-06-26T23:59:59Z,103.329,105.489,102.792,104.0,1179105200.0,
2013-06-27T00:00:00Z,2013-06-27T23:59:59Z,104.0,104.0,101.1,101.437,1150468022.0,
2013-06-28T00:00:00Z,2013-06-28T23:59:59Z,101.737,101.737,92.333,94.6492,1073887456.0,
2013-06-29T00:00:00Z,2013-06-29T23:59:59Z,94.66,99.99,93.0,94.994,1078198523.0,
2013-06-30T00:00:00Z,2013-06-30T23:59:59Z,94.999,98.1223,94.2223,96.614,1096957771.0,
2013-07-01T00:00:00Z,2013-07-01T23:59:59Z,97.51,97.6649,86.2972,88.05,1000065296.0,
2013-07-02T00:00:00Z,2013-07-02T23:59:59Z,88.05,92.3,87.51,90.134,1024082227.0,
2013-07-03T00:00:00Z,2013-07-03T23:59:59Z,90.405,90.9812,76.9792,77.53,881233115.0,
2013-07-04T00:00:00Z,2013-07-04T23:59:59Z,78.89,83.105,72.0,80.5258,915618608.0,
2013-07-05T00:00:00Z,2013-07-05T23:59:59Z,79.99,80.0,65.526,68.431,778411178.0,
2013-07-06T00:00:00Z,2013-07-06T23:59:59Z,68.505,75.0,66.82,70.2773,799741618.0,
2013-07-07T00:00:00Z,2013-07-07T23:59:59Z,68.749,74.5611,66.62,74.5611,848838978.0,
2013-07-08T00:00:00Z,2013-07-08T23:59:59Z,76.5,80.0,72.6,76.516,871457940.0,
2013-07-09T00:00:00Z,2013-07-09T23:59:59Z,76.0,78.3,72.52,76.694,873841849.0,
2013-07-10T00:00:00Z,2013-07-10T23:59:59Z,76.72,87.0,76.2,86.76,988957719.0,
2013-07-11T00:00:00Z,2013-07-11T23:59:59Z,88.0,90.28,85.0799,88.98,1014650062.0,
2013-07-12T00:00:00Z,2013-07-12T23:59:59Z,88.979,104.0,88.166,93.5949,1067634684.0,
2013-07-13T00:00:00Z,2013-07-13T23:59:59Z,93.9899,98.25,88.0622,98.1339,1119796119.0,
2013-07-14T00:00:00Z,2013-07-14T23:59:59Z,98.7,98.7,92.86,94.6913,1080917760.0,
2013-07-15T00:00:00Z,2013-07-15T23:59:59Z,93.605,101.9,93.11,98.4002,1123658943.0,
2013-07-16T00:00:00Z,2013-07-16T23:59:59Z,98.8903,99.8623,96.1416,97.4508,1113217032.0,
2013-07-17T00:00:00Z,2013-07-17T23:59:59Z,96.71,99.97,96.18,98.5,1125658000.0,
2013-07-18T00:00:00Z,2013-07-18T23:59:59Z,98.5,98.8,86.2,90.58,1035512824.0,
2013-07-19T00:00:00Z,2013-07-19T23:59:59Z,90.0689,95.2001,87.8,92.17,1054083771.0,
2013-07-20T00:00:00Z,2013-07-20T23:59:59Z,92.0,93.1,89.2711,89.3901,1022707664.0,
2013-07-21T00:00:00Z,2013-07-21T23:59:59Z,89.8214,91.95,88.0,90.7573,1038798980.0,
2013-07-22T00:00:00Z,2013-07-22T23:59:59Z,91.998,91.998,90.0754,91.61,1048939080.0,
2013-07-23T00:00:00Z,2013-07-23T23:59:59Z,91.6,96.8193,91.6,95.5585,1094484057.0,
2013-07-24T00:00:00Z,2013-07-24T23:59:59Z,95.5585,95.99,93.0,94.51,1082848325.0,
2013-07-25T00:00:00Z,2013-07-25T23:59:59Z,94.505,97.33,93.8657,96.9,1110587857.0,
2013-07-26T00:00:00Z,2013-07-26T23:59:59Z,96.95,97.4691,96.0,96.0202,1100902799.0,
2013-07-27T00:00:00Z,2013-07-27T23:59:59Z,96.0201,96.995,93.0,94.116,1079491696.0,
2013-07-28T00:00:00Z,2013-07-28T23:59:59Z,94.4,100.577,94.0,99.756,1144602837.0,
2013-07-29T00:00:00Z,2013-07-29T23:59:59Z,98.6,102.5,98.455,101.2,1161619140.0,
2013-07-30T00:00:00Z,2013-07-30T23:59:59Z,101.489,107.99,100.47,107.99,1240092366.0,
2013-07-31T00:00:00Z,2013-07-31T23:59:59Z,107.95,111.344,103.88,106.09,1218777833.0,
2013-08-01T00:00:00Z,2013-08-01T23:59:59Z,106.213,108.0,103.011,104.0,1195225200.0,
2013-08-02T00:00:00Z,2013-08-02T23:59:59Z,104.856,108.0,101.211,104.501,1201487184.0,
2013-08-03T00:00:00Z,2013-08-03T23:59:59Z,104.501,105.78,102.002,104.005,1196226508.0,
2013-08-04T00:00:00Z,2013-08-04T23:59:59Z,104.95,105.95,103.523,105.144,1209797378.0,
2013-08-05T00:00:00Z,2013-08-05T23:59:59Z,105.12,107.77,105.0,106.22,1222677176.0,
2013-08-06T00:00:00Z,2013-08-06T23:59:59Z,106.72,107.382,105.557,106.75,1229098150.0,
2013-08-07T00:00:00Z,2013-08-07T23:59:59Z,106.75,106.75,106.75,106.75,1229098150.0,
2013-08-08T00:00:00Z,2013-08-08T23:59:59Z,106.75,106.75,101.26,103.0,1187105900.0,
2013-08-09T00:00:00Z,2013-08-09T23:59:59Z,103.07,105.75,101.935,102.8,1185307130.0,
2013-08-10T00:00:00Z,2013-08-10T23:59:59Z,102.8,103.9,102.41,103.0,1188153925.0,
2013-08-11T00:00:00Z,2013-08-11T23:59:59Z,103.0,105.19,102.755,105.0,1211789250.0,
2013-08-12T00:00:00Z,2013-08-12T23:59:59Z,105.0,108.0,103.5,106.636,1231248580.0,
2013-08-13T00:00:00Z,2013-08-13T23:59:59Z,106.99,109.35,104.65,109.0,1259042650.0,
2013-08-14T00:00:00Z,2013-08-14T23:59:59Z,109.555,114.995,108.001,112.562,1300656724.0,
2013-08-15T00:00:00Z,2013-08-15T23:59:59Z,112.562,113.245,109.0,109.99,1271404657.0,
2013-08-16T00:00:00Z,2013-08-16T23:59:59Z,109.995,112.3,108.517,108.994,1260352119.0,
2013-08-17T00:00:00Z,2013-08-17T23:59:59Z,108.994,113.75,108.225,113.5,1312996375.0,
2013-08-18T00:00:00Z,2013-08-18T23:59:59Z,112.75,114.688,112.0,113.5,1313544012.0,
2013-08-19T00:00:00Z,2013-08-19T23:59:59Z,113.38,123.062,111.771,119.0,1377725475.0,
2013-08-20T00:00:00Z,2013-08-20T23:59:59Z,119.0,123.011,117.508,121.205,1403829641.0,
2013-08-21T00:00:00Z,2013-08-21T23:59:59Z,121.21,124.914,119.682,123.3,1428698677.0,
2013-08-22T00:00:00Z,2013-08-22T23:59:59Z,123.3,123.5,120.6,121.15,1404437432.0,
2013-08-23T00:00:00Z,2013-08-23T23:59:59Z,122.0,122.0,118.444,118.501,1374309422.0,
2013-08-24T00:00:00Z,2013-08-24T23:59:59Z,118.51,121.39,118.02,120.045,1392768092.0,
2013-08-25T00:00:00Z,2013-08-25T23:59:59Z,119.603,122.987,119.17,122.111,1417198896.0,
2013-08-26T00:00:00Z,2013-08-26T23:59:59Z,122.111,122.755,119.93,120.056,1393847158.0,
2013-08-27T00:00:00Z,2013-08-27T23:59:59Z,120.07,127.24,120.07,126.5,1469193137.0,
2013-08-28T00:00:00Z,2013-08-28T23:59:59Z,126.48,127.32,122.62,122.62,1424675797.0,
2013-08-29T00:00:00Z,2013-08-29T23:59:59Z,122.62,123.7,122.21,122.39,1422584866.0,
2013-08-30T00:00:00Z,2013-08-30T23:59:59Z,122.35,135.75,120.99,133.49,1552288465.0,
2013-08-31T00:00:00Z,2013-08-31T23:59:59Z,133.09,140.89,132.72,135.35,1574672051.0,
2013-09-01T00:00:00Z,2013-09-01T23:59:59Z,135.14,145.81,134.81,138.34,1610215347.0,
2013-09-02T00:00:00Z,2013-09-02T23:59:59Z,138.63,146.5,134.89,135.85,1581969853.0,
2013-09-03T00:00:00Z,2013-09-03T23:59:59Z,135.61,138.34,133.0,136.77,1593346565.0,
2013-09-04T00:00:00Z,2013-09-04T23:59:59Z,136.53,144.5,123.61,126.74,1477012117.0,
2013-09-05T00:00:00Z,2013-09-05T23:59:59Z,126.76,131.44,121.83,126.43,1473965190.0,
2013-09-06T00:00:00Z,2013-09-06T23:59:59Z,126.49,127.34,119.15,119.15,1389646450.0,
2013-09-07T00:00:00Z,2013-09-07T23:59:59Z,118.89,125.94,118.46,124.15,1448411493.0,
2013-09-08T00:00:00Z,2013-09-08T23:59:59Z,124.13,124.72,120.49,121.66,1419836071.0,
2013-09-09T00:00:00Z,2013-09-09T23:59:59Z,121.86,129.06,119.75,127.11,1484085516.0,
2013-09-10T00:00:00Z,2013-09-10T23:59:59Z,127.27,129.74,125.9,125.91,1470679164.0,
2013-09-11T00:00:00Z,2013-09-11T23:59:59Z,125.89,137.83,123.27,135.25,1580450350.0,
2013-09-12T00:00:00Z,2013-09-12T23:59:59Z,135.55,136.08,131.81,133.13,1556386219.0,
2013-09-13T00:00:00Z,2013-09-13T23:59:59Z,132.83,137.58,132.27,134.98,1578699083.0,
2013-09-14T00:00:00Z,2013-09-14T23:59:59Z,135.01,135.85,128.87,129.22,1512038755.0,
2013-09-15T00:00:00Z,2013-09-15T23:59:59Z,129.4,131.44,128.26,130.37,1526085146.0,
2013-09-16T00:00:00Z,2013-09-16T23:59:59Z,130.86,132.72,129.77,131.72,1542395098.0,
2013-09-17T00:00:00Z,2013-09-17T23:59:59Z,131.59,132.76,124.89,131.66,1542278406.0,
2013-09-18T00:00:00Z,2013-09-18T23:59:59Z,131.71,133.2,130.54,131.47,1540598327.0,
2013-09-19T00:00:00Z,2013-09-19T23:59:59Z,131.37,131.77,128.45,129.65,1519883708.0,
2013-09-20T00:00:00Z,2013-09-20T23:59:59Z,129.7,135.62,126.68,127.04,1489921944.0,
2013-09-21T00:00:00Z,2013-09-21T23:59:59Z,126.95,128.61,126.24,127.43,1495101146.0,
2013-09-22T00:00:00Z,2013-09-22T23:59:59Z,127.87,133.94,126.59,129.12,1515584736.0,
2013-09-23T00:00:00Z,2013-09-23T23:59:59Z,128.98,132.725,125.66,125.95,1479037147.0,
2013-09-24T00:00:00Z,2013-09-24T23:59:59Z,126.05,127.46,125.39,127.25,1494974356.0,
2013-09-25T00:00:00Z,2013-09-25T23:59:59Z,127.38,129.69,127.33,128.22,1507033770.0,
2013-09-26T00:00:00Z,2013-09-26T23:59:59Z,128.21,134.934,127.32,128.38,1509434269.0,
2013-09-27T00:00:00Z,2013-09-27T23:59:59Z,128.94,134.74,128.49,133.78,1573520360.0,
2013-09-28T00:00:00Z,2013-09-28T23:59:59Z,133.77,135.63,132.56,134.78,1585878761.0,
2013-09-29T00:00:00Z,2013-09-29T23:59:59Z,134.9,140.61,134.71,137.34,1616584504.0,
2013-09-30T00:00:00Z,2013-09-30T23:59:59Z,137.15,138.35,130.27,133.0,1566038425.0,
2013-10-01T00:00:00Z,2013-10-01T23:59:59Z,132.68,134.63,131.55,132.18,1557001092.0,
2013-10-02T00:00:00Z,2013-10-02T23:59:59Z,132.05,133.59,102.25,114.13,1344930746.0,
2013-10-03T00:00:00Z,2013-10-03T23:59:59Z,114.45,123.63,111.82,123.63,1457492614.0,
2013-10-04T00:00:00Z,2013-10-04T23:59:59Z,123.41,130.09,123.41,129.01,1521498786.0,
2013-10-05T00:00:00Z,2013-10-05T23:59:59Z,128.63,130.44,128.03,128.55,1516777518.0,
2013-10-06T00:00:00Z,2013-10-06T23:59:59Z,128.36,129.66,126.15,129.0,1522686975.0,
2013-10-07T00:00:00Z,2013-10-07T23:59:59Z,129.43,130.27,126.36,126.94,1498859917.0,
2013-10-08T00:00:00Z,2013-10-08T23:59:59Z,126.74,127.47,124.71,126.0,1488277350.0,
2013-10-09T00:00:00Z,2013-10-09T23:59:59Z,125.85,131.75,125.58,130.69,1544249376.0,
2013-10-10T00:00:00Z,2013-10-10T23:59:59Z,130.67,131.5,129.26,130.59,1543701125.0,
2013-10-11T00:00:00Z,2013-10-11T23:59:59Z,130.75,131.81,129.64,130.9,1547971040.0,
2013-10-12T00:00:00Z,2013-10-12T23:59:59Z,130.9,135.66,130.56,135.19,1599426130.0,
2013-10-13T00:00:00Z,2013-10-13T23:59:59Z,135.19,138.66,134.55,138.13,1634968838.0,
2013-10-14T00:00:00Z,2013-10-14T23:59:59Z,139.27,144.12,138.9,140.52,1664129178.0,
2013-10-15T00:00:00Z,2013-10-15T23:59:59Z,140.77,145.39,139.13,145.24,1720981439.0,
2013-10-16T00:00:00Z,2013-10-16T23:59:59Z,145.65,152.23,142.43,142.55,1689851847.0,
2013-10-17T00:00:00Z,2013-10-17T23:59:59Z,142.41,147.42,142.41,146.25,1734327562.0,
2013-10-18T00:00:00Z,2013-10-18T23:59:59Z,146.37,155.96,145.57,155.96,1850219763.0,
2013-10-19T00:00:00Z,2013-10-19T23:59:59Z,155.91,177.48,155.7,172.42,2046457290.0,
2013-10-20T00:00:00Z,2013-10-20T23:59:59Z,171.66,174.91,168.95,174.61,2073319140.0,
2013-10-21T00:00:00Z,2013-10-21T23:59:59Z,174.8,184.82,174.8,182.21,2164518142.0,
2013-10-22T00:00:00Z,2013-10-22T23:59:59Z,182.65,196.27,182.65,193.76,2302910260.0,
2013-10-23T00:00:00Z,2013-10-23T23:59:59Z,193.36,213.62,192.38,213.62,2540139398.0,
2013-10-24T00:00:00Z,2013-10-24T23:59:59Z,214.3,217.42,168.52,198.23,2358198593.0,
2013-10-25T00:00:00Z,2013-10-25T23:59:59Z,197.69,198.87,168.5,186.69,2222012383.0,
2013-10-26T00:00:00Z,2013-10-26T23:59:59Z,187.45,188.41,175.75,177.32,2111296044.0,
2013-10-27T00:00:00Z,2013-10-27T23:59:59Z,176.6,196.44,176.6,196.44,2339831217.0,
2013-10-28T00:00:00Z,2013-10-28T23:59:59Z,196.21,198.62,192.06,198.55,2365837416.0,
2013-10-29T00:00:00Z,2013-10-29T23:59:59Z,198.55,204.79,198.55,204.39,2436241934.0,
2013-10-30T00:00:00Z,2013-10-30T23:59:59Z,204.39,209.16,199.97,199.97,2384492272.0,
2013-10-31T00:00:00Z,2013-10-31T23:59:59Z,199.83,205.18,198.85,204.0,2433658800.0,
2013-11-01T00:00:00Z,2013-11-01T23:59:59Z,203.9,206.65,202.13,206.18,2460742836.0,
2013-11-02T00:00:00Z,2013-11-02T23:59:59Z,205.81,207.76,201.65,206.22,2462261644.0,
2013-11-03T00:00:00Z,2013-11-03T23:59:59Z,205.99,215.05,203.99,215.05,2568713111.0,
2013-11-04T00:00:00Z,2013-11-04T23:59:59Z,214.66,231.01,213.94,229.1,2737659087.0,
2013-11-05T00:00:00Z,2013-11-05T23:59:59Z,229.21,250.66,226.22,245.24,2931598960.0,
2013-11-06T00:00:00Z,2013-11-06T23:59:59Z,244.78,263.0,244.78,262.5,3138994687.0,
2013-11-07T00:00:00Z,2013-11-07T23:59:59Z,261.68,304.17,261.55,296.41,3545560086.0,
2013-11-08T00:00:00Z,2013-11-08T23:59:59Z,297.85,338.66,296.93,338.11,4045494602.0,
2013-11-09T00:00:00Z,2013-11-09T23:59:59Z,338.58,370.82,319.71,339.11,4058705857.0,
2013-11-10T00:00:00Z,2013-11-10T23:59:59Z,348.82,350.7,277.24,326.62,3910613094.0,
2013-11-11T00:00:00Z,2013-11-11T23:59:59Z,325.41,351.27,311.78,342.44,4101635027.0,
2013-11-12T00:00:00Z,2013-11-12T23:59:59Z,343.06,362.81,342.8,360.33,4317726291.0,
2013-11-13T00:00:00Z,2013-11-13T23:59:59Z,360.97,414.05,359.8,407.37,4883103453.0,
2013-11-14T00:00:00Z,2013-11-14T23:59:59Z,406.41,425.9,395.19,420.2,5038817795.0,
2013-11-15T00:00:00Z,2013-11-15T23:59:59Z,419.41,437.89,396.11,417.95,5013561020.0,
2013-11-16T00:00:00Z,2013-11-16T23:59:59Z,417.28,450.26,415.57,440.22,5282849104.0,
2013-11-17T00:00:00Z,2013-11-17T23:59:59Z,440.96,500.58,440.24,492.11,5907842063.0,
2013-11-18T00:00:00Z,2013-11-18T23:59:59Z,496.58,703.78,494.94,703.56,8449069628.0,
2013-11-19T00:00:00Z,2013-11-19T23:59:59Z,712.76,806.11,456.39,584.61,7022949160.0,
2013-11-20T00:00:00Z,2013-11-20T23:59:59Z,577.98,599.65,448.45,590.83,7100077963.0,
2013-11-21T00:00:00Z,2013-11-21T23:59:59Z,594.32,733.4,577.29,722.43,8684240726.0,
2013-11-22T00:00:00Z,2013-11-22T23:59:59Z,724.07,780.85,668.13,771.44,9276681716.0,
2013-11-23T00:00:00Z,2013-11-23T23:59:59Z,771.7,844.97,771.7,797.82,9597335799.0,
2013-11-24T00:00:00Z,2013-11-24T23:59:59Z,795.63,807.36,722.87,774.25,9317034156.0,
2013-11-25T00:00:00Z,2013-11-25T23:59:59Z,773.02,810.68,754.43,799.11,9619646224.0,
2013-11-26T00:00:00Z,2013-11-26T23:59:59Z,805.73,928.54,800.8,928.1,11176110592.0,
2013-11-27T00:00:00Z,2013-11-27T23:59:59Z,923.85,1001.96,891.68,1001.96,12069885699.0,
2013-11-28T00:00:00Z,2013-11-28T23:59:59Z,1003.38,1077.56,962.17,1031.95,12435823060.0,
2013-11-29T00:00:00Z,2013-11-29T23:59:59Z,1042.01,1146.97,1000.64,1131.97,13646039846.0,
2013-11-30T00:00:00Z,2013-11-30T23:59:59Z,1129.37,1156.14,1106.61,1129.43,13620389320.0,
2013-12-01T00:00:00Z,2013-12-01T23:59:59Z,1128.92,1133.08,801.82,955.85,11531708947.0,
2013-12-02T00:00:00Z,2013-12-02T23:59:59Z,951.42,1055.42,938.41,1043.33,12591271605.0,
2013-12-03T00:00:00Z,2013-12-03T23:59:59Z,1046.4,1096.0,1011.21,1078.28,13018451838.0,
2013-12-04T00:00:00Z,2013-12-04T23:59:59Z,1077.58,1156.12,1070.16,1151.17,13903428350.0,
2013-12-05T00:00:00Z,2013-12-05T23:59:59Z,1152.73,1154.36,897.11,1045.11,12626914508.0,
2013-12-06T00:00:00Z,2013-12-06T23:59:59Z,1042.38,1042.38,829.45,829.45,10025645095.0,
2013-12-07T00:00:00Z,2013-12-07T23:59:59Z,835.32,854.64,640.22,698.23,8442962248.0,
2013-12-08T00:00:00Z,2013-12-08T23:59:59Z,697.31,802.51,670.88,795.87,9627500112.0,
2013-12-09T00:00:00Z,2013-12-09T23:59:59Z,793.8,921.93,780.9,893.19,10808715487.0,
2013-12-10T00:00:00Z,2013-12-10T23:59:59Z,892.32,997.23,892.32,988.51,11966951485.0,
2013-12-11T00:00:00Z,2013-12-11T23:59:59Z,989.07,1001.58,834.23,878.48,10638546534.0,
2013-12-12T00:00:00Z,2013-12-12T23:59:59Z,882.78,901.94,844.95,873.26,10578889955.0,
2013-12-13T00:00:00Z,2013-12-13T23:59:59Z,874.98,941.79,860.05,892.58,10816819988.0,
2013-12-14T00:00:00Z,2013-12-14T23:59:59Z,899.85,904.65,858.36,872.6,10578987915.0,
2013-12-15T00:00:00Z,2013-12-15T23:59:59Z,875.29,886.16,825.0,876.12,10625517651.0,
2013-12-16T00:00:00Z,2013-12-16T23:59:59Z,880.33,882.25,668.25,705.97,8565534010.0,
2013-12-17T00:00:00Z,2013-12-17T23:59:59Z,706.37,754.83,630.88,682.12,8279623719.0,
2013-12-18T00:00:00Z,2013-12-18T23:59:59Z,678.2,679.32,420.51,522.7,6347159167.0,
2013-12-19T00:00:00Z,2013-12-19T23:59:59Z,519.06,707.23,502.89,691.96,8406397153.0,
2013-12-20T00:00:00Z,2013-12-20T23:59:59Z,694.22,729.16,595.33,625.32,7599576492.0,
2013-12-21T00:00:00Z,2013-12-21T23:59:59Z,619.9,654.27,579.17,605.66,7363114610.0,
2013-12-22T00:00:00Z,2013-12-22T23:59:59Z,601.78,666.74,585.64,617.18,7505757422.0,
2013-12-23T00:00:00Z,2013-12-23T23:59:59Z,613.06,680.91,611.04,673.41,8192487201.0,
2013-12-24T00:00:00Z,2013-12-24T23:59:59Z,672.36,684.39,645.71,665.58,8100042042.0,
2013-12-25T00:00:00Z,2013-12-25T23:59:59Z,666.31,682.7,649.48,682.21,8305173374.0,
2013-12-26T00:00:00Z,2013-12-26T23:59:59Z,683.94,777.75,683.94,761.98,9279735331.0,
2013-12-27T00:00:00Z,2013-12-27T23:59:59Z,763.28,777.51,713.6,735.07,8955394563.0,46862700.0
2013-12-28T00:00:00Z,2013-12-28T23:59:59Z,737.98,747.06,705.35,727.83,8869918644.0,32505800.0
2013-12-29T00:00:00Z,2013-12-29T23:59:59Z,728.05,748.61,714.44,745.05,9082103621.0,19011300.0
2013-12-30T00:00:00Z,2013-12-30T23:59:59Z,741.35,766.6,740.24,756.13,9217167990.0,20707700.0
2013-12-31T00:00:00Z,2013-12-31T23:59:59Z,760.32,760.58,738.17,754.01,9191325349.0,20897300.0
2014-01-01T00:00:00Z,2014-01-01T23:59:59Z,754.97,775.35,754.97,771.4,9403308145.0,22489400.0
2014-01-02T00:00:00Z,2014-01-02T23:59:59Z,773.44,820.31,767.21,802.39,9781073920.0,38489500.0
2014-01-03T00:00:00Z,2014-01-03T23:59:59Z,802.85,834.15,789.12,818.72,9980135396.0,37810100.0
2014-01-04T00:00:00Z,2014-01-04T23:59:59Z,823.27,859.51,801.67,859.51,10477362436.0,38005000.0
2014-01-05T00:00:00Z,2014-01-05T23:59:59Z,858.55,952.4,854.52,933.53,11379660685.0,72898500.0
2014-01-06T00:00:00Z,2014-01-06T23:59:59Z,936.05,1017.12,905.71,953.29,11620533603.0,85565700.0
2014-01-07T00:00:00Z,2014-01-07T23:59:59Z,946.49,965.74,802.0,802.0,9808299600.0,81311700.0
2014-01-08T00:00:00Z,2014-01-08T23:59:59Z,795.99,870.68,776.18,842.72,10310363180.0,74175600.0
2014-01-09T00:00:00Z,2014-01-09T23:59:59Z,841.47,864.36,804.14,846.86,10365397028.0,59998600.0
2014-01-10T00:00:00Z,2014-01-10T23:59:59Z,846.69,871.19,822.6,868.48,10634081648.0,31876800.0
2014-01-11T00:00:00Z,2014-01-11T23:59:59Z,867.32,921.48,861.72,913.95,11195636163.0,44754200.0
2014-01-12T00:00:00Z,2014-01-12T23:59:59Z,919.6,928.52,851.17,863.22,10578653197.0,39623500.0
2014-01-13T00:00:00Z,2014-01-13T23:59:59Z,860.19,861.29,806.05,841.2,10312375950.0,45580900.0
2014-01-14T00:00:00Z,2014-01-14T23:59:59Z,843.17,855.69,825.66,833.27,10218535832.0,20829800.0
2014-01-15T00:00:00Z,2014-01-15T23:59:59Z,833.12,872.81,830.86,860.9,10561305975.0,28107200.0
2014-01-16T00:00:00Z,2014-01-16T23:59:59Z,860.29,866.16,835.63,835.63,10255185612.0,19149300.0
2014-01-17T00:00:00Z,2014-01-17T23:59:59Z,834.49,842.91,797.63,814.64,10000663202.0,39031700.0
2014-01-18T00:00:00Z,2014-01-18T23:59:59Z,816.07,841.49,816.07,840.0,10315662000.0,18052700.0
2014-01-19T00:00:00Z,2014-01-19T23:59:59Z,839.66,870.96,825.53,870.96,10699504086.0,24365700.0
2014-01-20T00:00:00Z,2014-01-20T23:59:59Z,871.39,886.39,853.87,870.2,10694453430.0,27652700.0
2014-01-21T00:00:00Z,2014-01-21T23:59:59Z,869.65,881.2,855.93,863.91,10620283205.0,18997300.0
2014-01-22T00:00:00Z,2014-01-22T23:59:59Z,867.21,870.15,837.36,845.59,10399573174.0,18453700.0
2014-01-23T00:00:00Z,2014-01-23T23:59:59Z,845.46,851.57,819.32,822.04,10113558120.0,15607100.0
2014-01-24T00:00:00Z,2014-01-24T23:59:59Z,822.43,822.43,783.58,797.07,9810138292.0,34912000.0
2014-01-25T00:00:00Z,2014-01-25T23:59:59Z,796.24,861.45,792.96,853.61,10509539618.0,24303900.0
2014-01-26T00:00:00Z,2014-01-26T23:59:59Z,853.68,897.02,844.86,885.28,10902798632.0,32224300.0
2014-01-27T00:00:00Z,2014-01-27T23:59:59Z,884.6,893.0,757.11,771.39,9503544084.0,49233600.0
2014-01-28T00:00:00Z,2014-01-28T23:59:59Z,774.02,832.5,766.98,812.51,10013251363.0,44875500.0
2014-01-29T00:00:00Z,2014-01-29T23:59:59Z,809.96,836.87,809.85,826.0,10182659550.0,17984400.0
2014-01-30T00:00:00Z,2014-01-30T23:59:59Z,826.02,830.5,799.06,819.03,10100339387.0,29918200.0
2014-01-31T00:00:00Z,2014-01-31T23:59:59Z,818.43,831.87,812.6,829.92,10238411820.0,17107900.0
2014-02-01T00:00:00Z,2014-02-01T23:59:59Z,828.61,853.52,827.11,832.58,10275202812.0,19668700.0
2014-02-02T00:00:00Z,2014-02-02T23:59:59Z,832.9,844.72,820.67,825.37,10190038654.0,11300900.0
2014-02-03T00:00:00Z,2014-02-03T23:59:59Z,824.08,826.48,807.22,823.83,10174774202.0,13940100.0
2014-02-04T00:00:00Z,2014-02-04T23:59:59Z,823.77,840.17,820.94,827.96,10229342305.0,16609700.0
2014-02-05T00:00:00Z,2014-02-05T23:59:59Z,829.96,837.32,811.91,811.91,10034436285.0,22395100.0
2014-02-06T00:00:00Z,2014-02-06T23:59:59Z,815.59,819.81,770.59,781.55,9662791118.0,50108700.0
